Time (Microsecond),Voltage (V)
-40.8,-0.0003124999999997
-40.7,-0.0028124999999992
-40.6,0.0046874999999992
-40.5,0.0159374999999997
-40.4,0.0084374999999994
-40.3,0.0034375000000004
-40.2,0.0021874999999997
-40.1,0.0034375000000004
-40.0,-0.0090625000000006
-39.9,-0.0140624999999996
-39.8,-0.0090625000000006
-39.7,-0.0053125000000005
-39.6,0.0171875000000004
-39.5,0.0021874999999997
-39.4,-0.0103124999999995
-39.3,0.0009374999999991
-39.2,0.0171875000000004
-39.1,-0.0040624999999998
-39.0,-0.0215624999999999
-38.9,-0.0215624999999999
-38.8,-0.0078125
-38.7,-0.0103124999999995
-38.6,-0.0065624999999993
-38.5,-0.0090625000000006
-38.4,-0.0065624999999993
-38.3,-0.0028124999999992
-38.2,-0.0015625000000003
-38.1,-0.0090625000000006
-38.0,-0.0115625000000001
-37.9,-0.0053125000000005
-37.8,-0.0103124999999995
-37.7,-0.0253125000000001
-37.6,-0.0190625000000004
-37.5,-0.0140624999999996
-37.4,-0.0178124999999998
-37.3,-0.0115625000000001
-37.2,-0.0103124999999995
-37.1,-0.0015625000000003
-37.0,0.0096875
-36.9,0.0159374999999997
-36.8,0.0234375
-36.7,0.0309375000000003
-36.6,0.0046874999999992
-36.5,-0.0090625000000006
-36.4,-0.0178124999999998
-36.3,-0.0303125000000009
-36.2,-0.0390625
-36.1,-0.0403125000000006
-36.0,-0.0240624999999994
-35.9,-0.0078125
-35.8,-0.0028124999999992
-35.7,0.0121874999999996
-35.6,0.0171875000000004
-35.5,0.0221874999999994
-35.4,0.0071875000000005
-35.3,-0.0065624999999993
-35.2,-0.0065624999999993
-35.1,-0.0128125000000008
-35.0,-0.0190625000000004
-34.9,-0.0240624999999994
-34.8,-0.0165624999999991
-34.7,-0.0140624999999996
-34.6,-0.0078125
-34.5,-0.0003124999999997
-34.4,-0.0003124999999997
-34.3,-0.0040624999999998
-34.2,-0.0065624999999993
-34.1,-0.0078125
-34.0,-0.0115625000000001
-33.9,-0.0165624999999991
-33.8,-0.0090625000000006
-33.7,-0.0103124999999995
-33.6,-0.0065624999999993
-33.5,-0.0078125
-33.4,-0.0040624999999998
-33.3,0.0009374999999991
-33.2,-0.0015625000000003
-33.1,-0.0040624999999998
-33.0,-0.0065624999999993
-32.9,-0.0090625000000006
-32.8,-0.0103124999999995
-32.7,0.0009374999999991
-32.6,-0.0003124999999997
-32.5,-0.0040624999999998
-32.4,-0.0115625000000001
-32.3,-0.0115625000000001
-32.2,-0.0078125
-32.1,-0.0165624999999991
-32.0,-0.0190625000000004
-31.9,-0.0190625000000004
-31.8,-0.0128125000000008
-31.7,-0.0190625000000004
-31.6,-0.0228125000000006
-31.5,-0.0015625000000003
-31.4,0.0284375000000008
-31.3,0.0146875000000009
-31.2,0.0009374999999991
-31.1,0.0096875
-31.0,0.0046874999999992
-30.9,-0.0140624999999996
-30.8,-0.0103124999999995
-30.7,-0.0190625000000004
-30.6,-0.0053125000000005
-30.5,-0.0090625000000006
-30.4,0.0009374999999991
-30.3,0.0034375000000004
-30.2,0.0046874999999992
-30.1,0.0009374999999991
-30.0,0.0009374999999991
-29.9,0.0084374999999994
-29.8,-0.0003124999999997
-29.7,-0.0065624999999993
-29.6,-0.0028124999999992
-29.5,-0.0115625000000001
-29.4,-0.0078125
-29.3,-0.0040624999999998
-29.2,-0.0053125000000005
-29.1,-0.0240624999999994
-29.0,-0.0340624999999992
-28.9,0.0071875000000005
-28.8,0.0696875000000006
-28.7,0.0571874999999995
-28.6,0.0146875000000009
-28.5,0.0184374999999992
-28.4,0.0246875000000006
-28.3,-0.0190625000000004
-28.2,-0.0678125000000005
-28.1,-0.0515624999999993
-28.0,-0.0265625000000007
-27.9,-0.0128125000000008
-27.8,0.0009374999999991
-27.7,0.0246875000000006
-27.6,0.0421875000000007
-27.5,0.0396874999999994
-27.4,0.0371874999999999
-27.3,0.0121874999999996
-27.2,0.0034375000000004
-27.1,-0.0040624999999998
-27.0,-0.0165624999999991
-26.9,-0.0178124999999998
-26.8,-0.0128125000000008
-26.7,-0.0053125000000005
-26.6,0.0021874999999997
-26.5,-0.0028124999999992
-26.4,0.0021874999999997
-26.3,0.0096875
-26.2,0.0071875000000005
-26.1,0.0034375000000004
-26.0,-0.0040624999999998
-25.9,-0.0028124999999992
-25.8,-0.0078125
-25.7,-0.0053125000000005
-25.6,0.0021874999999997
-25.5,0.0071875000000005
-25.4,0.0096875
-25.3,0.0096875
-25.2,0.0209375000000005
-25.1,0.0159374999999997
-25.0,0.0146875000000009
-24.9,0.0146875000000009
-24.8,0.0121874999999996
-24.7,0.0071875000000005
-24.6,0.0096875
-24.5,0.0034375000000004
-24.4,-0.0003124999999997
-24.3,-0.0003124999999997
-24.2,0.0034375000000004
-24.1,0.0021874999999997
-24.0,-0.0065624999999993
-23.9,-0.0078125
-23.8,-0.0065624999999993
-23.7,-0.0028124999999992
-23.6,-0.0115625000000001
-23.5,-0.0090625000000006
-23.4,-0.0003124999999997
-23.3,0.0246875000000006
-23.2,0.0246875000000006
-23.1,0.0196874999999999
-23.0,0.0171875000000004
-22.9,0.0196874999999999
-22.8,0.0084374999999994
-22.7,-0.0078125
-22.6,-0.0053125000000005
-22.5,0.0059374999999999
-22.4,-0.0015625000000003
-22.3,0.0034375000000004
-22.2,0.0009374999999991
-22.1,-0.0203124999999993
-22.0,-0.0178124999999998
-21.9,0.0059374999999999
-21.8,0.0159374999999997
-21.7,0.0134375000000002
-21.6,0.0371874999999999
-21.5,0.0509374999999999
-21.4,0.0321874999999991
-21.3,0.0096875
-21.2,-0.0065624999999993
-21.1,-0.0040624999999998
-21.0,-0.0153125000000003
-20.9,-0.0203124999999993
-20.8,-0.0140624999999996
-20.7,-0.0078125
-20.6,0.0071875000000005
-20.5,0.0134375000000002
-20.4,0.0171875000000004
-20.3,0.0109375000000007
-20.2,0.0121874999999996
-20.1,0.0109375000000007
-20.0,0.0084374999999994
-19.9,-0.0053125000000005
-19.8,-0.0040624999999998
-19.7,0.0059374999999999
-19.6,0.0021874999999997
-19.5,0.0121874999999996
-19.4,0.0184374999999992
-19.3,0.0159374999999997
-19.2,0.0184374999999992
-19.1,0.0159374999999997
-19.0,0.0121874999999996
-18.9,0.0059374999999999
-18.8,-0.0003124999999997
-18.7,0.0009374999999991
-18.6,0.0021874999999997
-18.5,-0.0040624999999998
-18.4,-0.0103124999999995
-18.3,0.0009374999999991
-18.2,-0.0028124999999992
-18.1,0.0009374999999991
-18.0,-0.0040624999999998
-17.9,0.0096875
-17.8,0.0046874999999992
-17.7,0.0071875000000005
-17.6,0.0109375000000007
-17.5,0.0059374999999999
-17.4,0.0121874999999996
-17.3,0.0059374999999999
-17.2,0.0021874999999997
-17.1,0.0059374999999999
-17.0,0.0046874999999992
-16.9,0.0021874999999997
-16.8,-0.0015625000000003
-16.7,0.0021874999999997
-16.6,0.0034375000000004
-16.5,0.0046874999999992
-16.4,0.0109375000000007
-16.3,0.0059374999999999
-16.2,0.0084374999999994
-16.1,0.0034375000000004
-16.0,0.0071875000000005
-15.9,0.0059374999999999
-15.8,0.0109375000000007
-15.7,0.0034375000000004
-15.6,0.0071875000000005
-15.5,-0.0115625000000001
-15.4,-0.0078125
-15.3,-0.0103124999999995
-15.2,-0.0003124999999997
-15.1,0.0184374999999992
-15.0,0.0084374999999994
-14.9,0.0009374999999991
-14.8,0.0071875000000005
-14.7,0.0034375000000004
-14.6,-0.0103124999999995
-14.5,-0.0278124999999996
-14.4,-0.0240624999999994
-14.3,-0.0028124999999992
-14.2,0.0271875000000001
-14.1,-0.0015625000000003
-14.0,-0.0590624999999996
-13.9,-0.0390625
-13.8,-0.0040624999999998
-13.7,-0.0203124999999993
-13.6,-0.0278124999999996
-13.5,0.0109375000000007
-13.4,0.0571874999999995
-13.3,0.0434374999999996
-13.2,0.0171875000000004
-13.1,0.0109375000000007
-13.0,0.0034375000000004
-12.9,-0.0178124999999998
-12.8,-0.0278124999999996
-12.7,-0.0378124999999994
-12.6,-0.0303125000000009
-12.5,-0.0203124999999993
-12.4,-0.0128125000000008
-12.3,-0.0128125000000008
-12.2,-0.0078125
-12.1,0.0046874999999992
-12.0,0.0009374999999991
-11.9,-0.0040624999999998
-11.8,-0.0090625000000006
-11.7,-0.0115625000000001
-11.6,-0.0153125000000003
-11.5,-0.0215624999999999
-11.4,-0.0128125000000008
-11.3,-0.0040624999999998
-11.2,-0.0015625000000003
-11.1,-0.0015625000000003
-11.0,0.0034375000000004
-10.9,0.0021874999999997
-10.8,-0.0003124999999997
-10.7,-0.0078125
-10.6,-0.0078125
-10.5,-0.0115625000000001
-10.4,-0.0103124999999995
-10.3,-0.0115625000000001
-10.2,-0.0140624999999996
-10.1,-0.0153125000000003
-10.0,-0.0178124999999998
-9.9,-0.0203124999999993
-9.8,-0.0153125000000003
-9.7,-0.0115625000000001
-9.6,-0.0115625000000001
-9.5,-0.0053125000000005
-9.4,0.0009374999999991
-9.3,-0.0103124999999995
-9.2,-0.0103124999999995
-9.1,0.0009374999999991
-9.0,-0.0040624999999998
-8.9,-0.0065624999999993
-8.8,-0.0028124999999992
-8.7,-0.0103124999999995
-8.6,-0.0115625000000001
-8.5,-0.0153125000000003
-8.4,-0.0203124999999993
-8.3,-0.0078125
-8.2,-0.0078125
-8.1,-0.0053125000000005
-8.0,-0.0015625000000003
-7.9,-0.0078125
-7.8,-0.0090625000000006
-7.7,-0.0090625000000006
-7.6,-0.0028124999999992
-7.5,0.0059374999999999
-7.4,0.0059374999999999
-7.3,0.0184374999999992
-7.2,0.0284375000000008
-7.1,0.0209375000000005
-7.0,0.0159374999999997
-6.9,-0.0003124999999997
-6.8,-0.0178124999999998
-6.7,-0.0228125000000006
-6.6,-0.0303125000000009
-6.5,-0.0315624999999997
-6.4,-0.0215624999999999
-6.3,-0.0040624999999998
-6.2,0.0084374999999994
-6.1,0.0121874999999996
-6.0,0.0184374999999992
-5.9,0.0159374999999997
-5.8,0.0134375000000002
-5.7,0.0109375000000007
-5.6,0.0021874999999997
-5.5,-0.0053125000000005
-5.4,-0.0053125000000005
-5.3,-0.0078125
-5.2,-0.0040624999999998
-5.1,0.0009374999999991
-5.0,0.0021874999999997
-4.9,-0.0015625000000003
-4.8,0.0134375000000002
-4.7,0.0121874999999996
-4.6,0.0071875000000005
-4.5,0.0046874999999992
-4.4,0.0109375000000007
-4.3,0.0059374999999999
-4.2,0.0071875000000005
-4.1,-0.0003124999999997
-4.0,0.0009374999999991
-3.9,0.0034375000000004
-3.8,0.0021874999999997
-3.7,0.0009374999999991
-3.6,0.0009374999999991
-3.5,0.0071875000000005
-3.4,0.0084374999999994
-3.3,0.0071875000000005
-3.2,0.0059374999999999
-3.1,0.0096875
-3.0,0.0171875000000004
-2.9,0.0146875000000009
-2.8,0.0096875
-2.7,0.0046874999999992
-2.6,0.0134375000000002
-2.5,0.0084374999999994
-2.4,0.0071875000000005
-2.3,0.0059374999999999
-2.2,0.0046874999999992
-2.1,0.0109375000000007
-2.0,0.0159374999999997
-1.9,0.0184374999999992
-1.8,0.0171875000000004
-1.7,0.0184374999999992
-1.6,0.0209375000000005
-1.5,0.0184374999999992
-1.4,0.0171875000000004
-1.3,0.0159374999999997
-1.2,0.0134375000000002
-1.1,0.0184374999999992
-1.0,0.0084374999999994
-0.9,0.0084374999999994
-0.8,0.0046874999999992
-0.7,0.0146875000000009
-0.6,0.0084374999999994
-0.5,0.0196874999999999
-0.4,0.0084374999999994
-0.3,0.0021874999999997
-0.2,0.0146875000000009
-0.1,0.0221874999999994
0.0,0.0284375000000008
0.1,0.0359374999999993
0.2,0.0584375000000001
0.3,0.0659375000000004
0.4,0.0546875
0.5,0.0559375000000006
0.6,0.1146875
0.7,0.174687499999999
0.8,0.1371875
0.9,0.0921874999999996
1.0,0.0821874999999999
1.1,0.0984374999999993
1.2,0.0559375000000006
1.3,-0.0003124999999997
1.4,-0.0253125000000001
1.5,-0.0340624999999992
1.6,-0.0440625000000008
1.7,-0.0503125000000004
1.8,-0.0328125000000004
1.9,-0.0215624999999999
2.0,-0.0228125000000006
2.1,-0.0190625000000004
2.2,-0.0140624999999996
2.3,-0.0003124999999997
2.4,0.0009374999999991
2.5,0.0071875000000005
2.6,0.0096875
2.7,0.0159374999999997
2.8,0.0209375000000005
2.9,0.0359374999999993
3.0,0.0446875000000002
3.1,0.0421875000000007
3.2,0.0221874999999994
3.3,-0.0053125000000005
3.4,-0.0178124999999998
3.5,-0.0215624999999999
3.6,-0.0503125000000004
3.7,-0.0678125000000005
3.8,-0.0853125000000006
3.9,-0.0815625000000004
4.0,-0.0828124999999993
4.1,-0.0790624999999991
4.2,-0.0628124999999997
4.3,-0.0540625000000006
4.4,-0.0390625
4.5,-0.0178124999999998
4.6,0.0109375000000007
4.7,0.0309375000000003
4.8,0.0334374999999998
4.9,0.0409375000000001
5.0,0.0534374999999994
5.1,0.0734375000000007
5.2,0.0846874999999994
5.3,0.0909375000000008
5.4,0.0971875000000004
5.5,0.0871875000000006
5.6,0.0946874999999991
5.7,0.0996874999999999
5.8,0.0834375000000005
5.9,0.0646874999999998
6.0,0.0509374999999999
6.1,0.0296874999999996
6.2,0.0234375
6.3,0.0159374999999997
6.4,0.0059374999999999
6.5,-0.0115625000000001
6.6,-0.0103124999999995
6.7,0.0084374999999994
6.8,0.0234375
6.9,0.0184374999999992
7.0,0.0271875000000001
7.1,0.0409375000000001
7.2,0.0346875000000004
7.3,0.0159374999999997
7.4,0.0009374999999991
7.5,0.0084374999999994
7.6,0.0409375000000001
7.7,0.0521875000000005
7.8,0.0609374999999996
7.9,0.0596875000000008
8.0,0.0621875000000003
8.1,0.0584375000000001
8.2,0.0484375000000004
8.3,0.0284375000000008
8.4,0.0059374999999999
8.5,-0.0090625000000006
8.6,-0.0253125000000001
8.7,-0.0378124999999994
8.8,-0.0490624999999998
8.9,-0.0578125000000007
9.0,-0.0790624999999991
9.1,-0.1053125
9.2,-0.1090625
9.3,-0.0865624999999994
9.4,-0.0828124999999993
9.5,-0.0740625000000001
9.6,-0.0715625000000006
9.7,-0.0603125000000002
9.8,-0.0528124999999999
9.9,-0.0665624999999999
10.0,-0.0565625000000001
10.1,-0.0290625000000002
10.2,-0.0153125000000003
10.3,-0.0090625000000006
10.4,-0.0178124999999998
10.5,-0.0365625000000005
10.6,-0.0428125000000001
10.7,-0.0628124999999997
10.8,-0.0865624999999994
10.9,-0.0878125000000001
11.0,-0.0890625000000007
11.1,-0.0890625000000007
11.2,-0.0815625000000004
11.3,-0.0728124999999995
11.4,-0.0640625000000004
11.5,-0.0690624999999994
11.6,-0.0690624999999994
11.7,-0.0578125000000007
11.8,-0.0415624999999995
11.9,-0.0278124999999996
12.0,-0.0278124999999996
12.1,-0.0278124999999996
12.2,-0.0278124999999996
12.3,-0.0215624999999999
12.4,-0.0165624999999991
12.5,-0.0053125000000005
12.6,0.0009374999999991
12.7,0.0109375000000007
12.8,0.0221874999999994
12.9,0.0221874999999994
13.0,0.0309375000000003
13.1,0.0409375000000001
13.2,0.0334374999999998
13.3,0.0246875000000006
13.4,0.0146875000000009
13.5,-0.0040624999999998
13.6,-0.0140624999999996
13.7,-0.0240624999999994
13.8,-0.0228125000000006
13.9,-0.0178124999999998
14.0,-0.0190625000000004
14.1,-0.0065624999999993
14.2,0.0009374999999991
14.3,0.0146875000000009
14.4,0.0346875000000004
14.5,0.0509374999999999
14.6,0.0509374999999999
14.7,0.0496874999999992
14.8,0.0434374999999996
14.9,0.0496874999999992
15.0,0.0559375000000006
15.1,0.0684374999999999
15.2,0.0859375
15.3,0.0671874999999993
15.4,-0.0115625000000001
15.5,-0.0215624999999999
15.6,0.0271875000000001
15.7,0.0396874999999994
15.8,0.0284375000000008
15.9,0.0571874999999995
16.0,0.1059375
16.1,0.1059375
16.2,0.0721875000000001
16.3,0.0609374999999996
16.4,0.0396874999999994
16.5,0.0046874999999992
16.6,-0.0353124999999999
16.7,-0.0478124999999991
16.8,-0.0465625000000003
16.9,-0.0403125000000006
17.0,-0.0190625000000004
17.1,-0.0203124999999993
17.2,-0.0178124999999998
17.3,-0.0040624999999998
17.4,0.0321874999999991
17.5,0.0296874999999996
17.6,0.0046874999999992
17.7,-0.0090625000000006
17.8,-0.0215624999999999
17.9,-0.0515624999999993
18.0,-0.0915625000000002
18.1,-0.0978124999999999
18.2,-0.0978124999999999
18.3,-0.0965624999999992
18.4,-0.100312499999999
18.5,-0.0878125000000001
18.6,-0.0878125000000001
18.7,-0.0840624999999999
18.8,-0.0715625000000006
18.9,-0.0715625000000006
19.0,-0.0753125000000008
19.1,-0.0665624999999999
19.2,-0.0578125000000007
19.3,-0.0540625000000006
19.4,-0.0603125000000002
19.5,-0.0615625000000009
19.6,-0.0615625000000009
19.7,-0.0540625000000006
19.8,-0.0353124999999999
19.9,-0.0340624999999992
20.0,-0.0315624999999997
20.1,-0.0365625000000005
20.2,-0.0303125000000009
20.3,-0.0278124999999996
20.4,-0.0165624999999991
20.5,0.0009374999999991
20.6,0.0096875
20.7,0.0109375000000007
20.8,0.0109375000000007
20.9,0.0046874999999992
21.0,-0.0015625000000003
21.1,0.0146875000000009
21.2,0.0159374999999997
21.3,0.0246875000000006
21.4,0.0234375
21.5,0.0096875
21.6,0.0071875000000005
21.7,-0.0053125000000005
21.8,0.0246875000000006
21.9,0.0259374999999995
22.0,0.0334374999999998
22.1,0.0446875000000002
22.2,0.0509374999999999
22.3,0.0609374999999996
22.4,0.0259374999999995
22.5,-0.0090625000000006
22.6,-0.0153125000000003
22.7,-0.0240624999999994
22.8,-0.0403125000000006
22.9,-0.0490624999999998
23.0,-0.0403125000000006
23.1,-0.0190625000000004
23.2,-0.0115625000000001
23.3,-0.0065624999999993
23.4,0.0059374999999999
23.5,0.0121874999999996
23.6,0.0121874999999996
23.7,0.0046874999999992
23.8,-0.0053125000000005
23.9,0.0071875000000005
24.0,0.0196874999999999
24.1,0.0334374999999998
24.2,0.0496874999999992
24.3,0.0696875000000006
24.4,0.0884374999999995
24.5,0.0996874999999999
24.6,0.1109375
24.7,0.1171875
24.8,0.122187500000001
24.9,0.122187500000001
25.0,0.1209375
25.1,0.122187500000001
25.2,0.115937499999999
25.3,0.1034375
25.4,0.0821874999999999
25.5,0.0746874999999996
25.6,0.0746874999999996
25.7,0.0421875000000007
25.8,0.0034375000000004
25.9,-0.0215624999999999
26.0,-0.0265625000000007
26.1,-0.0503125000000004
26.2,-0.0728124999999995
26.3,-0.0790624999999991
26.4,-0.0640625000000004
26.5,-0.0515624999999993
26.6,-0.0315624999999997
26.7,-0.0065624999999993
26.8,0.0171875000000004
26.9,0.0334374999999998
27.0,0.0446875000000002
27.1,0.0559375000000006
27.2,0.0646874999999998
27.3,0.0671874999999993
27.4,0.0759375000000002
27.5,0.0796875000000004
27.6,0.0809374999999992
27.7,0.0821874999999999
27.8,0.0846874999999994
27.9,0.0834375000000005
28.0,0.0809374999999992
28.1,0.0684374999999999
28.2,0.0596875000000008
28.3,0.0471874999999997
28.4,0.0271875000000001
28.5,0.0121874999999996
28.6,0.0134375000000002
28.7,0.0109375000000007
28.8,0.0096875
28.9,0.0134375000000002
29.0,0.0184374999999992
29.1,0.0371874999999999
29.2,0.0509374999999999
29.3,0.0609374999999996
29.4,0.0709374999999994
29.5,0.0896875000000001
29.6,0.0884374999999995
29.7,0.0846874999999994
29.8,0.0734375000000007
29.9,0.0471874999999997
30.0,0.0346875000000004
30.1,0.0684374999999999
30.2,0.0884374999999995
30.3,0.0421875000000007
30.4,0.0059374999999999
30.5,0.0009374999999991
30.6,-0.0253125000000001
30.7,-0.0790624999999991
30.8,-0.120312500000001
30.9,-0.116562500000001
31.0,-0.102812500000001
31.1,-0.0953125000000004
31.2,-0.0828124999999993
31.3,-0.0603125000000002
31.4,-0.0365625000000005
31.5,-0.0278124999999996
31.6,-0.0215624999999999
31.7,-0.0303125000000009
31.8,-0.0190625000000004
31.9,-0.0140624999999996
32.0,-0.0140624999999996
32.1,-0.0190625000000004
32.2,-0.0015625000000003
32.3,0.0171875000000004
32.4,0.0246875000000006
32.5,0.0396874999999994
32.6,0.0571874999999995
32.7,0.0646874999999998
32.8,0.0659375000000004
32.9,0.0621875000000003
33.0,0.0509374999999999
33.1,0.0371874999999999
33.2,0.0309375000000003
33.3,0.0246875000000006
33.4,0.0134375000000002
33.5,-0.0028124999999992
33.6,-0.0003124999999997
33.7,0.0234375
33.8,0.0171875000000004
33.9,-0.0040624999999998
34.0,-0.0128125000000008
34.1,-0.0103124999999995
34.2,-0.0240624999999994
34.3,-0.0415624999999995
34.4,-0.0340624999999992
34.5,-0.0053125000000005
34.6,0.0059374999999999
34.7,0.0209375000000005
34.8,0.0384375000000006
34.9,0.0534374999999994
35.0,0.0609374999999996
35.1,0.0621875000000003
35.2,0.0521875000000005
35.3,0.0409375000000001
35.4,0.0309375000000003
35.5,0.0221874999999994
35.6,-0.0003124999999997
35.7,-0.0040624999999998
35.8,-0.0053125000000005
35.9,-0.0078125
36.0,-0.0040624999999998
36.1,-0.0015625000000003
36.2,0.0084374999999994
36.3,0.0134375000000002
36.4,0.0196874999999999
36.5,-0.0003124999999997
36.6,-0.0028124999999992
36.7,-0.0115625000000001
36.8,-0.0178124999999998
36.9,-0.0140624999999996
37.0,0.0159374999999997
37.1,0.0559375000000006
37.2,0.0809374999999992
37.3,0.108437500000001
37.4,0.1284375
37.5,0.1384375
37.6,0.1234375
37.7,0.0896875000000001
37.8,0.0559375000000006
37.9,0.0346875000000004
38.0,0.0071875000000005
38.1,-0.0240624999999994
38.2,-0.0278124999999996
38.3,-0.0353124999999999
38.4,-0.0378124999999994
38.5,-0.0403125000000006
38.6,-0.0390625
38.7,-0.0365625000000005
38.8,-0.0353124999999999
38.9,-0.0415624999999995
39.0,-0.0390625
39.1,-0.0353124999999999
39.2,-0.0315624999999997
39.3,-0.0178124999999998
39.4,-0.0053125000000005
39.5,0.0134375000000002
39.6,0.0221874999999994
39.7,0.0259374999999995
39.8,0.0246875000000006
39.9,0.0246875000000006
40.0,0.0146875000000009
40.1,-0.0065624999999993
40.2,-0.0140624999999996
40.3,-0.0303125000000009
40.4,-0.0465625000000003
40.5,-0.0603125000000002
40.6,-0.0740625000000001
40.7,-0.0828124999999993
40.8,-0.0815625000000004
40.9,-0.0903124999999996
41.0,-0.1015625
41.1,-0.0903124999999996
41.2,-0.0915625000000002
41.3,-0.0828124999999993
41.4,-0.0765624999999996
41.5,-0.0628124999999997
41.6,-0.0490624999999998
41.7,-0.0365625000000005
41.8,0.0046874999999992
41.9,0.0421875000000007
42.0,0.0571874999999995
42.1,0.0596875000000008
42.2,0.0709374999999994
42.3,0.0709374999999994
42.4,0.0546875
42.5,0.0484375000000004
42.6,0.0409375000000001
42.7,0.0334374999999998
42.8,0.0196874999999999
42.9,0.0034375000000004
43.0,-0.0140624999999996
43.1,-0.0203124999999993
43.2,-0.0315624999999997
43.3,-0.0365625000000005
43.4,-0.0453124999999996
43.5,-0.0415624999999995
43.6,-0.0453124999999996
43.7,-0.0453124999999996
43.8,-0.0415624999999995
43.9,-0.0428125000000001
44.0,-0.0415624999999995
44.1,-0.0353124999999999
44.2,-0.0290625000000002
44.3,-0.0290625000000002
44.4,-0.0115625000000001
44.5,-0.0003124999999997
44.6,0.0246875000000006
44.7,0.0459375000000009
44.8,0.0171875000000004
44.9,-0.0415624999999995
45.0,-0.0190625000000004
45.1,0.0184374999999992
45.2,0.0021874999999997
45.3,-0.0028124999999992
45.4,0.0334374999999998
45.5,0.0759375000000002
45.6,0.0571874999999995
45.7,0.0234375
45.8,0.0121874999999996
45.9,-0.0078125
46.0,-0.0428125000000001
46.1,-0.0503125000000004
46.2,-0.0503125000000004
46.3,-0.0465625000000003
46.4,-0.0290625000000002
46.5,-0.0153125000000003
46.6,-0.0028124999999992
46.7,0.0071875000000005
46.8,0.0184374999999992
46.9,0.0221874999999994
47.0,0.0196874999999999
47.1,0.0221874999999994
47.2,0.0196874999999999
47.3,0.0171875000000004
47.4,0.0009374999999991
47.5,0.0034375000000004
47.6,0.0096875
47.7,0.0071875000000005
47.8,0.0034375000000004
47.9,-0.0065624999999993
48.0,-0.0090625000000006
48.1,-0.0153125000000003
48.2,-0.0290625000000002
48.3,-0.0378124999999994
48.4,-0.0403125000000006
48.5,-0.0390625
48.6,-0.0390625
48.7,-0.0478124999999991
48.8,-0.0453124999999996
48.9,-0.0478124999999991
49.0,-0.0390625
49.1,-0.0290625000000002
49.2,-0.0253125000000001
49.3,-0.0178124999999998
49.4,-0.0103124999999995
49.5,-0.0003124999999997
49.6,0.0021874999999997
49.7,-0.0040624999999998
49.8,-0.0028124999999992
49.9,0.0309375000000003
50.0,0.0484375000000004
50.1,0.0471874999999997
50.2,0.0371874999999999
50.3,0.0259374999999995
50.4,0.0209375000000005
50.5,-0.0015625000000003
50.6,-0.0278124999999996
50.7,-0.0365625000000005
50.8,-0.0328125000000004
50.9,-0.0278124999999996
51.0,-0.0253125000000001
51.1,-0.0228125000000006
51.2,-0.0240624999999994
51.3,-0.0203124999999993
51.4,-0.0278124999999996
