Time (Microsecond),Voltage (V)
56.1,-0.0128125000000008
56.2,-0.0290625000000002
56.3,-0.0390625
56.4,-0.0428125000000001
56.5,-0.0403125000000006
56.6,-0.0378124999999994
56.7,-0.0365625000000005
56.8,-0.0315624999999997
56.9,-0.0340624999999992
57.0,-0.0265625000000007
57.1,-0.0265625000000007
57.2,-0.0228125000000006
57.3,-0.0203124999999993
57.4,-0.0228125000000006
57.5,-0.0303125000000009
57.6,-0.0415624999999995
57.7,-0.0490624999999998
57.8,-0.0553124999999994
57.9,-0.0690624999999994
58.0,-0.0765624999999996
58.1,-0.0740625000000001
58.2,-0.0703125
58.3,-0.0778125000000003
58.4,-0.0990625000000005
58.5,-0.1040625
58.6,-0.120312500000001
58.7,-0.1440625
58.8,-0.151562500000001
58.9,-0.1428125
59.0,-0.1303125
59.1,-0.1290625
59.2,-0.110312499999999
59.3,-0.0953125000000004
59.4,-0.1053125
59.5,-0.0803124999999998
59.6,-0.0165624999999991
59.7,0.0071875000000005
59.8,-0.0090625000000006
59.9,-0.0140624999999996
60.0,0.0021874999999997
60.1,-0.0065624999999993
60.2,-0.0453124999999996
60.3,-0.0503125000000004
60.4,-0.0228125000000006
60.5,-0.0115625000000001
60.6,-0.0078125
60.7,0.0084374999999994
60.8,0.0171875000000004
60.9,0.0109375000000007
61.0,-0.0003124999999997
61.1,-0.0178124999999998
61.2,-0.0353124999999999
61.3,-0.0490624999999998
61.4,-0.0553124999999994
61.5,-0.0653124999999992
61.6,-0.0665624999999999
61.7,-0.0565625000000001
61.8,-0.0378124999999994
61.9,-0.0303125000000009
62.0,-0.0115625000000001
62.1,-0.0053125000000005
62.2,-0.0015625000000003
62.3,0.0009374999999991
62.4,0.0071875000000005
62.5,0.0071875000000005
62.6,0.0096875
62.7,0.0109375000000007
62.8,0.0121874999999996
62.9,0.0246875000000006
63.0,0.0334374999999998
63.1,0.0371874999999999
63.2,0.0434374999999996
63.3,0.0434374999999996
63.4,0.0421875000000007
63.5,0.0409375000000001
63.6,0.0396874999999994
63.7,0.0334374999999998
63.8,0.0321874999999991
63.9,0.0409375000000001
64.0,0.0459375000000009
64.1,0.0471874999999997
64.2,0.0471874999999997
64.3,0.0496874999999992
64.4,0.0559375000000006
64.5,0.0546875
64.6,0.0484375000000004
64.7,0.0434374999999996
64.8,0.0459375000000009
64.9,0.0359374999999993
65.0,0.0284375000000008
65.1,0.0109375000000007
65.2,-0.0003124999999997
65.3,-0.0078125
65.4,-0.0203124999999993
65.5,-0.0340624999999992
65.6,-0.0490624999999998
65.7,-0.0453124999999996
65.8,-0.0403125000000006
65.9,-0.0490624999999998
66.0,-0.0690624999999994
66.1,-0.0728124999999995
66.2,-0.0665624999999999
66.3,-0.0678125000000005
66.4,-0.0803124999999998
66.5,-0.0690624999999994
66.6,-0.0390625
66.7,-0.0215624999999999
66.8,-0.0140624999999996
66.9,-0.0103124999999995
67.0,0.0034375000000004
67.1,-0.0053125000000005
67.2,-0.0140624999999996
67.3,-0.0178124999999998
67.4,-0.0253125000000001
67.5,-0.0290625000000002
67.6,-0.0265625000000007
67.7,-0.0278124999999996
67.8,-0.0190625000000004
67.9,-0.0178124999999998
68.0,-0.0128125000000008
68.1,-0.0215624999999999
68.2,-0.0253125000000001
68.3,-0.0378124999999994
68.4,-0.0428125000000001
68.5,-0.0465625000000003
68.6,-0.0478124999999991
68.7,-0.0515624999999993
68.8,-0.0540625000000006
68.9,-0.0553124999999994
69.0,-0.0515624999999993
69.1,-0.0615625000000009
69.2,-0.0653124999999992
69.3,-0.0728124999999995
69.4,-0.0740625000000001
69.5,-0.0765624999999996
69.6,-0.0865624999999994
69.7,-0.0815625000000004
69.8,-0.0903124999999996
69.9,-0.0915625000000002
70.0,-0.0890625000000007
70.1,-0.0840624999999999
70.2,-0.0790624999999991
70.3,-0.0765624999999996
70.4,-0.0715625000000006
70.5,-0.0678125000000005
70.6,-0.0615625000000009
70.7,-0.0540625000000006
70.8,-0.0528124999999999
70.9,-0.0515624999999993
71.0,-0.0390625
71.1,-0.0328125000000004
71.2,-0.0353124999999999
71.3,-0.0290625000000002
71.4,-0.0178124999999998
71.5,-0.0153125000000003
71.6,-0.0103124999999995
71.7,-0.0078125
71.8,-0.0065624999999993
71.9,-0.0028124999999992
72.0,-0.0003124999999997
72.1,0.0059374999999999
72.2,0.0046874999999992
72.3,0.0034375000000004
72.4,0.0046874999999992
72.5,0.0034375000000004
72.6,0.0021874999999997
72.7,-0.0065624999999993
72.8,-0.0140624999999996
72.9,-0.0215624999999999
73.0,-0.0265625000000007
73.1,-0.0290625000000002
73.2,-0.0303125000000009
73.3,-0.0378124999999994
73.4,-0.0365625000000005
73.5,-0.0253125000000001
73.6,-0.0278124999999996
73.7,-0.0340624999999992
73.8,-0.0253125000000001
73.9,-0.0278124999999996
74.0,-0.0178124999999998
74.1,0.0034375000000004
74.2,0.0209375000000005
74.3,-0.0078125
74.4,-0.0490624999999998
74.5,-0.0128125000000008
74.6,0.0221874999999994
74.7,0.0134375000000002
74.8,0.0121874999999996
74.9,0.0509374999999999
75.0,0.0596875000000008
75.1,0.0409375000000001
75.2,0.0259374999999995
75.3,0.0159374999999997
75.4,-0.0015625000000003
75.5,-0.0290625000000002
75.6,-0.0328125000000004
75.7,-0.0278124999999996
75.8,-0.0353124999999999
75.9,-0.0278124999999996
76.0,-0.0190625000000004
76.1,-0.0240624999999994
76.2,-0.0228125000000006
76.3,-0.0165624999999991
76.4,-0.0053125000000005
76.5,-0.0215624999999999
76.6,-0.0278124999999996
76.7,-0.0290625000000002
76.8,-0.0265625000000007
76.9,-0.0228125000000006
77.0,-0.0203124999999993
77.1,-0.0203124999999993
77.2,-0.0240624999999994
77.3,-0.0265625000000007
77.4,-0.0240624999999994
77.5,-0.0228125000000006
77.6,-0.0290625000000002
77.7,-0.0353124999999999
77.8,-0.0278124999999996
77.9,-0.0378124999999994
78.0,-0.0353124999999999
78.1,-0.0265625000000007
78.2,-0.0203124999999993
78.3,-0.0178124999999998
78.4,-0.0103124999999995
78.5,-0.0015625000000003
78.6,-0.0028124999999992
78.7,0.0009374999999991
78.8,-0.0003124999999997
78.9,0.0009374999999991
79.0,0.0046874999999992
79.1,0.0084374999999994
79.2,0.0096875
79.3,0.0071875000000005
79.4,0.0021874999999997
79.5,-0.0003124999999997
79.6,-0.0053125000000005
79.7,0.0046874999999992
79.8,-0.0003124999999997
79.9,-0.0065624999999993
80.0,-0.0078125
80.1,-0.0128125000000008
80.2,-0.0090625000000006
80.3,-0.0003124999999997
80.4,-0.0065624999999993
80.5,0.0059374999999999
80.6,-0.0015625000000003
80.7,-0.0003124999999997
80.8,0.0034375000000004
80.9,0.0121874999999996
81.0,0.0059374999999999
81.1,0.0171875000000004
81.2,0.0234375
81.3,0.0246875000000006
81.4,0.0021874999999997
81.5,-0.0165624999999991
81.6,-0.0215624999999999
81.7,-0.0315624999999997
81.8,-0.0365625000000005
81.9,-0.0415624999999995
82.0,-0.0190625000000004
82.1,0.0009374999999991
82.2,0.0059374999999999
82.3,-0.0015625000000003
82.4,0.0109375000000007
82.5,0.0309375000000003
82.6,0.0384375000000006
82.7,0.0184374999999992
82.8,0.0084374999999994
82.9,0.0084374999999994
83.0,-0.0003124999999997
83.1,-0.0190625000000004
83.2,-0.0278124999999996
83.3,-0.0128125000000008
83.4,0.0034375000000004
83.5,0.0121874999999996
83.6,0.0171875000000004
83.7,0.0171875000000004
83.8,0.0246875000000006
83.9,0.0171875000000004
84.0,0.0096875
84.1,0.0009374999999991
84.2,-0.0003124999999997
84.3,0.0109375000000007
84.4,0.0021874999999997
84.5,0.0071875000000005
84.6,0.0171875000000004
84.7,0.0259374999999995
84.8,0.0334374999999998
84.9,0.0384375000000006
85.0,0.0421875000000007
85.1,0.0384375000000006
85.2,0.0421875000000007
85.3,0.0334374999999998
85.4,0.0284375000000008
85.5,0.0209375000000005
85.6,0.0221874999999994
85.7,0.0309375000000003
85.8,0.0209375000000005
85.9,0.0259374999999995
86.0,0.0234375
86.1,0.0284375000000008
86.2,0.0284375000000008
86.3,0.0384375000000006
86.4,0.0484375000000004
86.5,0.0421875000000007
86.6,0.0471874999999997
86.7,0.0459375000000009
86.8,0.0296874999999996
86.9,0.0309375000000003
87.0,0.0171875000000004
87.1,0.0271875000000001
87.2,0.0234375
87.3,0.0184374999999992
87.4,0.0171875000000004
87.5,0.0209375000000005
87.6,0.0159374999999997
87.7,0.0109375000000007
87.8,0.0084374999999994
87.9,0.0109375000000007
88.0,0.0171875000000004
88.1,0.0209375000000005
88.2,0.0171875000000004
88.3,0.0209375000000005
88.4,0.0196874999999999
88.5,0.0209375000000005
88.6,0.0259374999999995
88.7,0.0209375000000005
88.8,0.0059374999999999
88.9,-0.0015625000000003
89.0,0.0334374999999998
89.1,0.0896875000000001
89.2,0.0896875000000001
89.3,0.0559375000000006
89.4,0.0459375000000009
89.5,0.0546875
89.6,0.0296874999999996
89.7,-0.0240624999999994
89.8,-0.0265625000000007
89.9,0.0009374999999991
90.0,0.0059374999999999
90.1,0.0159374999999997
90.2,0.0371874999999999
90.3,0.0446875000000002
90.4,0.0421875000000007
90.5,0.0309375000000003
90.6,0.0334374999999998
90.7,0.0384375000000006
90.8,0.0271875000000001
90.9,0.0159374999999997
91.0,0.0134375000000002
91.1,0.0146875000000009
91.2,0.0109375000000007
91.3,0.0021874999999997
91.4,0.0034375000000004
91.5,0.0146875000000009
91.6,0.0259374999999995
91.7,0.0321874999999991
91.8,0.0359374999999993
91.9,0.0359374999999993
92.0,0.0271875000000001
92.1,0.0234375
92.2,0.0221874999999994
92.3,0.0234375
92.4,0.0209375000000005
92.5,0.0221874999999994
92.6,0.0221874999999994
92.7,0.0246875000000006
92.8,0.0284375000000008
92.9,0.0359374999999993
93.0,0.0421875000000007
93.1,0.0484375000000004
93.2,0.0471874999999997
93.3,0.0521875000000005
93.4,0.0421875000000007
93.5,0.0434374999999996
93.6,0.0434374999999996
93.7,0.0471874999999997
93.8,0.0534374999999994
93.9,0.0571874999999995
94.0,0.0509374999999999
94.1,0.0546875
94.2,0.0534374999999994
94.3,0.0521875000000005
94.4,0.0471874999999997
94.5,0.0521875000000005
94.6,0.0471874999999997
94.7,0.0446875000000002
94.8,0.0459375000000009
94.9,0.0446875000000002
95.0,0.0396874999999994
95.1,0.0321874999999991
95.2,0.0346875000000004
95.3,0.0359374999999993
95.4,0.0384375000000006
95.5,0.0296874999999996
95.6,0.0234375
95.7,0.0096875
95.8,-0.0103124999999995
95.9,-0.0153125000000003
96.0,-0.0078125
96.1,0.0221874999999994
96.2,0.0246875000000006
96.3,0.0446875000000002
96.4,0.0621875000000003
96.5,0.0709374999999994
96.6,0.0596875000000008
96.7,0.0434374999999996
96.8,0.0321874999999991
96.9,0.0121874999999996
97.0,0.0109375000000007
97.1,0.0109375000000007
97.2,0.0109375000000007
97.3,0.0271875000000001
97.4,0.0309375000000003
97.5,0.0371874999999999
97.6,0.0371874999999999
97.7,0.0396874999999994
97.8,0.0334374999999998
97.9,0.0259374999999995
98.0,0.0159374999999997
98.1,0.0146875000000009
98.2,0.0184374999999992
98.3,0.0109375000000007
98.4,0.0121874999999996
98.5,0.0121874999999996
98.6,0.0109375000000007
98.7,0.0159374999999997
98.8,0.0434374999999996
98.9,0.0421875000000007
99.0,0.0234375
99.1,0.0134375000000002
99.2,0.0184374999999992
99.3,0.0046874999999992
99.4,-0.0203124999999993
99.5,-0.0228125000000006
99.6,-0.0190625000000004
99.7,-0.0140624999999996
99.8,-0.0090625000000006
99.9,0.0021874999999997
100.0,0.0071875000000005
100.1,0.0159374999999997
100.2,0.0171875000000004
100.3,0.0121874999999996
100.4,0.0071875000000005
100.5,-0.0003124999999997
100.6,0.0084374999999994
100.7,0.0096875
100.8,0.0046874999999992
100.9,0.0009374999999991
101.0,0.0109375000000007
101.1,0.0096875
101.2,0.0121874999999996
101.3,0.0146875000000009
101.4,0.0196874999999999
101.5,0.0171875000000004
101.6,0.0134375000000002
101.7,0.0159374999999997
101.8,0.0071875000000005
101.9,0.0121874999999996
102.0,0.0134375000000002
102.1,0.0109375000000007
102.2,0.0121874999999996
102.3,0.0109375000000007
102.4,0.0096875
102.5,0.0096875
102.6,0.0159374999999997
102.7,0.0146875000000009
102.8,0.0121874999999996
102.9,0.0121874999999996
103.0,0.0159374999999997
103.1,0.0146875000000009
103.2,0.0121874999999996
103.3,0.0171875000000004
103.4,0.0134375000000002
103.5,0.0234375
103.6,0.0459375000000009
103.7,0.0259374999999995
103.8,-0.0328125000000004
103.9,-0.0490624999999998
104.0,-0.0078125
104.1,0.0009374999999991
104.2,-0.0165624999999991
104.3,0.0084374999999994
104.4,0.0646874999999998
104.5,0.0759375000000002
104.6,0.0484375000000004
104.7,0.0434374999999996
104.8,0.0396874999999994
104.9,0.0171875000000004
105.0,0.0034375000000004
105.1,-0.0053125000000005
105.2,-0.0040624999999998
105.3,0.0021874999999997
105.4,0.0134375000000002
105.5,0.0259374999999995
105.6,0.0321874999999991
105.7,0.0459375000000009
105.8,0.0434374999999996
105.9,0.0384375000000006
106.0,0.0334374999999998
106.1,0.0396874999999994
106.2,0.0346875000000004
106.3,0.0346875000000004
106.4,0.0296874999999996
106.5,0.0359374999999993
106.6,0.0359374999999993
106.7,0.0359374999999993
106.8,0.0371874999999999
106.9,0.0609374999999996
107.0,0.0671874999999993
107.1,0.0521875000000005
107.2,0.0346875000000004
107.3,0.0234375
107.4,0.0109375000000007
107.5,-0.0090625000000006
107.6,-0.0203124999999993
107.7,-0.0203124999999993
107.8,-0.0140624999999996
107.9,-0.0153125000000003
108.0,-0.0178124999999998
108.1,-0.0065624999999993
108.2,-0.0015625000000003
108.3,-0.0028124999999992
108.4,-0.0078125
108.5,-0.0103124999999995
108.6,-0.0140624999999996
108.7,-0.0153125000000003
108.8,-0.0140624999999996
108.9,-0.0090625000000006
109.0,-0.0165624999999991
109.1,-0.0103124999999995
109.2,-0.0128125000000008
109.3,-0.0065624999999993
109.4,-0.0128125000000008
109.5,-0.0078125
109.6,-0.0040624999999998
109.7,-0.0165624999999991
109.8,-0.0053125000000005
109.9,-0.0153125000000003
110.0,-0.0140624999999996
110.1,-0.0140624999999996
110.2,-0.0165624999999991
110.3,-0.0103124999999995
110.4,-0.0040624999999998
110.5,0.0071875000000005
110.6,0.0184374999999992
110.7,0.0346875000000004
110.8,0.0371874999999999
110.9,0.0209375000000005
111.0,-0.0065624999999993
111.1,-0.0028124999999992
111.2,-0.0203124999999993
111.3,-0.0278124999999996
111.4,-0.0315624999999997
111.5,-0.0128125000000008
111.6,0.0084374999999994
111.7,0.0209375000000005
111.8,0.0221874999999994
111.9,0.0246875000000006
112.0,0.0309375000000003
112.1,0.0209375000000005
112.2,0.0059374999999999
112.3,-0.0053125000000005
112.4,-0.0103124999999995
112.5,-0.0215624999999999
112.6,-0.0228125000000006
112.7,-0.0215624999999999
112.8,-0.0178124999999998
112.9,-0.0228125000000006
113.0,-0.0203124999999993
113.1,-0.0228125000000006
113.2,-0.0190625000000004
113.3,-0.0178124999999998
113.4,-0.0278124999999996
113.5,-0.0315624999999997
113.6,-0.0340624999999992
113.7,-0.0353124999999999
113.8,-0.0328125000000004
113.9,-0.0253125000000001
114.0,-0.0228125000000006
114.1,-0.0140624999999996
114.2,-0.0140624999999996
114.3,-0.0128125000000008
114.4,-0.0115625000000001
114.5,-0.0090625000000006
114.6,-0.0090625000000006
114.7,-0.0103124999999995
114.8,-0.0140624999999996
114.9,-0.0240624999999994
115.0,-0.0090625000000006
115.1,0.0096875
115.2,0.0096875
115.3,0.0009374999999991
115.4,0.0046874999999992
115.5,0.0096875
115.6,0.0034375000000004
115.7,-0.0278124999999996
115.8,-0.0178124999999998
115.9,-0.0140624999999996
116.0,-0.0015625000000003
116.1,0.0009374999999991
116.2,0.0034375000000004
116.3,0.0071875000000005
116.4,0.0059374999999999
116.5,0.0059374999999999
116.6,-0.0065624999999993
116.7,-0.0128125000000008
116.8,-0.0128125000000008
116.9,-0.0178124999999998
117.0,-0.0203124999999993
117.1,-0.0228125000000006
117.2,-0.0203124999999993
117.3,-0.0140624999999996
117.4,-0.0065624999999993
117.5,-0.0003124999999997
117.6,0.0009374999999991
117.7,0.0021874999999997
117.8,0.0046874999999992
117.9,0.0071875000000005
118.0,-0.0003124999999997
118.1,-0.0065624999999993
118.2,-0.0115625000000001
118.3,-0.0278124999999996
118.4,-0.0240624999999994
118.5,0.0371874999999999
118.6,0.0671874999999993
118.7,0.0371874999999999
118.8,0.0271875000000001
118.9,0.0384375000000006
119.0,0.0284375000000008
119.1,-0.0165624999999991
119.2,-0.0340624999999992
119.3,-0.0240624999999994
119.4,-0.0065624999999993
119.5,0.0084374999999994
119.6,0.0246875000000006
119.7,0.0446875000000002
119.8,0.0496874999999992
119.9,0.0421875000000007
120.0,0.0384375000000006
120.1,0.0246875000000006
120.2,0.0146875000000009
120.3,0.0046874999999992
120.4,-0.0003124999999997
120.5,0.0021874999999997
120.6,0.0046874999999992
120.7,0.0096875
120.8,0.0071875000000005
120.9,0.0084374999999994
121.0,0.0059374999999999
121.1,0.0071875000000005
121.2,-0.0028124999999992
121.3,-0.0153125000000003
121.4,-0.0190625000000004
121.5,-0.0265625000000007
121.6,-0.0228125000000006
121.7,-0.0203124999999993
121.8,-0.0203124999999993
121.9,-0.0115625000000001
122.0,-0.0065624999999993
122.1,-0.0028124999999992
122.2,-0.0078125
122.3,-0.0053125000000005
122.4,0.0021874999999997
122.5,-0.0065624999999993
122.6,-0.0115625000000001
122.7,-0.0065624999999993
122.8,-0.0090625000000006
122.9,-0.0078125
123.0,-0.0228125000000006
123.1,-0.0240624999999994
123.2,0.0034375000000004
123.3,0.0271875000000001
123.4,0.0109375000000007
123.5,0.0096875
123.6,0.0209375000000005
123.7,0.0184374999999992
123.8,-0.0103124999999995
123.9,-0.0203124999999993
124.0,-0.0078125
124.1,-0.0078125
124.2,-0.0090625000000006
124.3,0.0021874999999997
124.4,0.0096875
124.5,0.0121874999999996
124.6,-0.0015625000000003
124.7,0.0046874999999992
124.8,0.0059374999999999
124.9,-0.0115625000000001
125.0,-0.0228125000000006
125.1,-0.0253125000000001
125.2,-0.0315624999999997
125.3,-0.0490624999999998
125.4,-0.0515624999999993
125.5,-0.0303125000000009
125.6,-0.0003124999999997
125.7,0.0071875000000005
125.8,0.0184374999999992
125.9,0.0271875000000001
126.0,0.0109375000000007
126.1,0.0034375000000004
126.2,-0.0128125000000008
126.3,-0.0203124999999993
126.4,-0.0265625000000007
126.5,-0.0328125000000004
126.6,-0.0303125000000009
126.7,-0.0290625000000002
126.8,-0.0165624999999991
126.9,-0.0090625000000006
127.0,0.0034375000000004
127.1,0.0159374999999997
127.2,0.0146875000000009
127.3,0.0071875000000005
127.4,0.0084374999999994
127.5,0.0021874999999997
127.6,-0.0040624999999998
127.7,-0.0040624999999998
127.8,0.0034375000000004
127.9,0.0071875000000005
128.0,0.0134375000000002
128.1,0.0196874999999999
128.2,0.0209375000000005
128.3,0.0146875000000009
128.4,0.0159374999999997
128.5,0.0196874999999999
128.6,0.0071875000000005
128.7,0.0071875000000005
128.8,0.0021874999999997
128.9,-0.0015625000000003
129.0,0.0034375000000004
129.1,-0.0003124999999997
129.2,-0.0003124999999997
129.3,0.0009374999999991
129.4,0.0096875
129.5,0.0084374999999994
129.6,0.0046874999999992
129.7,0.0171875000000004
129.8,0.0234375
129.9,0.0171875000000004
130.0,0.0184374999999992
130.1,0.0196874999999999
130.2,0.0221874999999994
130.3,0.0221874999999994
130.4,0.0209375000000005
130.5,0.0209375000000005
130.6,0.0221874999999994
130.7,0.0259374999999995
130.8,0.0271875000000001
130.9,0.0309375000000003
131.0,0.0296874999999996
131.1,0.0246875000000006
131.2,0.0146875000000009
131.3,0.0384375000000006
131.4,0.0646874999999998
131.5,0.0534374999999994
131.6,0.0434374999999996
131.7,0.0459375000000009
131.8,0.0421875000000007
131.9,0.0309375000000003
132.0,0.0134375000000002
132.1,0.0134375000000002
132.2,0.0159374999999997
132.3,0.0146875000000009
132.4,0.0071875000000005
132.5,0.0184374999999992
132.6,0.0296874999999996
132.7,0.0259374999999995
132.8,0.0259374999999995
132.9,0.0296874999999996
133.0,0.0446875000000002
133.1,0.0546875
133.2,0.0034375000000004
133.3,-0.0515624999999993
133.4,-0.0253125000000001
133.5,0.0109375000000007
133.6,-0.0003124999999997
133.7,-0.0003124999999997
133.8,0.0609374999999996
133.9,0.0896875000000001
134.0,0.0759375000000002
134.1,0.0521875000000005
134.2,0.0346875000000004
134.3,0.0146875000000009
134.4,-0.0028124999999992
134.5,-0.0103124999999995
134.6,-0.0178124999999998
134.7,-0.0040624999999998
134.8,-0.0003124999999997
134.9,0.0134375000000002
135.0,0.0109375000000007
135.1,0.0271875000000001
135.2,0.0284375000000008
135.3,0.0246875000000006
135.4,0.0209375000000005
135.5,0.0121874999999996
135.6,0.0084374999999994
135.7,-0.0003124999999997
135.8,0.0009374999999991
135.9,0.0034375000000004
136.0,0.0134375000000002
136.1,0.0134375000000002
136.2,0.0146875000000009
136.3,0.0184374999999992
136.4,0.0121874999999996
136.5,0.0109375000000007
136.6,0.0034375000000004
136.7,0.0046874999999992
136.8,-0.0003124999999997
136.9,-0.0053125000000005
137.0,-0.0090625000000006
137.1,-0.0128125000000008
137.2,-0.0103124999999995
137.3,-0.0090625000000006
137.4,-0.0040624999999998
137.5,-0.0015625000000003
137.6,0.0009374999999991
137.7,0.0071875000000005
137.8,0.0046874999999992
137.9,-0.0015625000000003
138.0,-0.0078125
138.1,0.0021874999999997
138.2,0.0071875000000005
138.3,0.0071875000000005
138.4,0.0109375000000007
138.5,0.0096875
138.6,0.0071875000000005
138.7,0.0084374999999994
138.8,-0.0003124999999997
138.9,-0.0040624999999998
139.0,-0.0028124999999992
139.1,0.0009374999999991
139.2,-0.0115625000000001
139.3,-0.0215624999999999
139.4,-0.0040624999999998
139.5,0.0134375000000002
139.6,0.0234375
139.7,0.0071875000000005
139.8,0.0021874999999997
139.9,0.0084374999999994
140.0,0.0096875
140.1,0.0021874999999997
140.2,0.0109375000000007
140.3,0.0109375000000007
140.4,-0.0065624999999993
140.5,-0.0178124999999998
140.6,-0.0203124999999993
140.7,-0.0203124999999993
140.8,-0.0253125000000001
140.9,-0.0090625000000006
141.0,0.0034375000000004
141.1,0.0234375
141.2,0.0246875000000006
141.3,0.0296874999999996
141.4,0.0271875000000001
141.5,0.0271875000000001
141.6,0.0146875000000009
141.7,0.0096875
141.8,0.0059374999999999
141.9,-0.0015625000000003
142.0,0.0034375000000004
142.1,0.0109375000000007
142.2,0.0096875
142.3,0.0134375000000002
142.4,0.0096875
142.5,0.0134375000000002
142.6,0.0171875000000004
142.7,0.0184374999999992
142.8,0.0209375000000005
142.9,0.0234375
143.0,0.0146875000000009
143.1,0.0071875000000005
143.2,0.0109375000000007
143.3,0.0171875000000004
143.4,0.0134375000000002
143.5,0.0184374999999992
143.6,0.0234375
143.7,0.0271875000000001
143.8,0.0184374999999992
143.9,0.0184374999999992
144.0,0.0209375000000005
144.1,0.0171875000000004
144.2,0.0096875
144.3,0.0071875000000005
144.4,0.0034375000000004
144.5,0.0021874999999997
144.6,0.0059374999999999
144.7,0.0071875000000005
144.8,0.0134375000000002
144.9,0.0159374999999997
145.0,0.0096875
145.1,0.0096875
145.2,0.0134375000000002
145.3,0.0146875000000009
145.4,0.0109375000000007
145.5,0.0159374999999997
145.6,0.0171875000000004
145.7,0.0159374999999997
145.8,0.0146875000000009
145.9,0.0171875000000004
146.0,0.0159374999999997
146.1,0.0121874999999996
146.2,0.0096875
146.3,0.0134375000000002
146.4,0.0084374999999994
146.5,0.0109375000000007
146.6,0.0084374999999994
146.7,0.0034375000000004
146.8,0.0121874999999996
146.9,0.0071875000000005
147.0,0.0146875000000009
147.1,0.0096875
147.2,0.0109375000000007
147.3,-0.0015625000000003
147.4,-0.0040624999999998
147.5,-0.0028124999999992
147.6,0.0121874999999996
147.7,0.0121874999999996
147.8,-0.0115625000000001
147.9,-0.0015625000000003
148.0,0.0571874999999995
148.1,0.0684374999999999
148.2,0.0146875000000009
148.3,-0.0003124999999997
148.4,0.0021874999999997
148.5,-0.0128125000000008
148.6,-0.0540625000000006
148.7,-0.0528124999999999
148.8,-0.0278124999999996
148.9,-0.0153125000000003
149.0,-0.0053125000000005
149.1,0.0121874999999996
149.2,0.0209375000000005
149.3,0.0296874999999996
149.4,0.0184374999999992
149.5,0.0059374999999999
149.6,-0.0028124999999992
149.7,-0.0078125
149.8,-0.0078125
149.9,-0.0065624999999993
150.0,-0.0053125000000005
150.1,0.0021874999999997
150.2,0.0221874999999994
150.3,0.0234375
150.4,0.0309375000000003
150.5,0.0321874999999991
150.6,0.0234375
150.7,0.0121874999999996
150.8,0.0109375000000007
150.9,0.0009374999999991
151.0,-0.0053125000000005
151.1,-0.0078125
151.2,-0.0003124999999997
151.3,0.0009374999999991
151.4,0.0146875000000009
151.5,0.0109375000000007
151.6,0.0134375000000002
151.7,0.0196874999999999
151.8,0.0184374999999992
151.9,0.0084374999999994
152.0,0.0046874999999992
152.1,0.0046874999999992
152.2,0.0009374999999991
152.3,0.0046874999999992
152.4,0.0034375000000004
152.5,0.0009374999999991
152.6,-0.0015625000000003
152.7,-0.0015625000000003
152.8,-0.0003124999999997
152.9,0.0034375000000004
153.0,0.0084374999999994
153.1,0.0034375000000004
153.2,0.0009374999999991
153.3,-0.0015625000000003
153.4,-0.0003124999999997
153.5,-0.0028124999999992
153.6,-0.0053125000000005
153.7,-0.0040624999999998
153.8,-0.0065624999999993
153.9,-0.0065624999999993
154.0,-0.0053125000000005
154.1,0.0009374999999991
154.2,0.0109375000000007
154.3,0.0109375000000007
154.4,0.0021874999999997
154.5,-0.0003124999999997
154.6,-0.0078125
154.7,-0.0190625000000004
154.8,-0.0303125000000009
154.9,-0.0315624999999997
155.0,-0.0115625000000001
155.1,0.0134375000000002
155.2,0.0196874999999999
155.3,0.0309375000000003
155.4,0.0421875000000007
155.5,0.0359374999999993
155.6,0.0034375000000004
155.7,-0.0003124999999997
155.8,0.0221874999999994
155.9,0.0071875000000005
156.0,-0.0078125
156.1,-0.0053125000000005
156.2,0.0034375000000004
156.3,-0.1015625
156.4,0.0546875
156.5,0.0234375
156.6,0.0046874999999992
156.7,-0.0065624999999993
156.8,0.0059374999999999
156.9,0.0059374999999999
157.0,0.0046874999999992
157.1,0.0046874999999992
157.2,0.0034375000000004
157.3,-0.0078125
157.4,-0.0103124999999995
157.5,-0.0040624999999998
157.6,-0.0015625000000003
157.7,0.0084374999999994
157.8,0.0046874999999992
157.9,0.0021874999999997
158.0,0.0071875000000005
158.1,0.0084374999999994
158.2,0.0046874999999992
158.3,0.0046874999999992
158.4,0.0071875000000005
158.5,0.0071875000000005
158.6,-0.0028124999999992
158.7,-0.0065624999999993
158.8,-0.0015625000000003
158.9,-0.0040624999999998
159.0,-0.0053125000000005
159.1,-0.0065624999999993
159.2,-0.0015625000000003
159.3,0.0046874999999992
159.4,-0.0028124999999992
159.5,0.0009374999999991
159.6,0.0021874999999997
159.7,0.0021874999999997
159.8,0.0046874999999992
159.9,0.0034375000000004
160.0,0.0096875
160.1,-0.0065624999999993
160.2,-0.0153125000000003
160.3,-0.0153125000000003
160.4,-0.0053125000000005
160.5,-0.0128125000000008
160.6,-0.0115625000000001
160.7,-0.0028124999999992
160.8,-0.0065624999999993
160.9,-0.0040624999999998
161.0,-0.0040624999999998
161.1,-0.0003124999999997
161.2,-0.0003124999999997
161.3,-0.0015625000000003
161.4,0.0021874999999997
161.5,0.0021874999999997
161.6,-0.0028124999999992
161.7,-0.0028124999999992
161.8,-0.0015625000000003
161.9,-0.0028124999999992
